word,reading,meaning,category,part_of_speech,example_sentence,example_translation,kanji_breakdown,synonyms
改正案,Cải Chính Án,かいせいあん,shinkanzen,改正案が提<br>出されました。,Bản dự thảo sửa đổi đãđược trình.,,,
解説,Giải<br>Thuyết,かいせつ,shinkanzen,本の解説を読みまし た。,Tôi đã đọc phần giảithích của cuốn sách.,,,
改善,Cải<br>Thiện,かいぜん,shinkanzen,作業環境を改善しました。,Chúng tôi đã cải thiện môi trường làm việc.,,,
改造,Cải Tạo,かいぞう,shinkanzen,車を改造しました。,Tôi đã cải tạo chiếcxe.,,,
会談,Hội Đàm,かいだん,shinkanzen,両国の首脳が会談しました。,Lãnh đạohai nước đã có cuộc hội đàm.,,,
改築,Cải Trúc,かいちく,shinkanzen,古い家を改築しまし た。,Tôi đã xây dựng lạingôi nhà cũ.,,,
改訂版,Cải Đính Bản,かいていばん,shinkanzen,新しい改訂版が出版されました。,Phiên bản chỉnh sửa mới đãđược xuất bản.,,,
開発,Khai Phát,かいはつ,shinkanzen,新しいソフトウェアを<br>開発しました。,Chúng tôiđã phát triển phần mềm mới.,,,
回復,Hồi Phục,かいふく,shinkanzen,病気から回復しまし た。,Tôi đã hồi phục sau bệnh.,,,
外務省,Ngoại Vụ Tỉnh,がいむしょう,shinkanzen,外務省に勤めていま<br>す。,Tôi làmviệc tại Bộ Ngoại Giao.,,,
外務大臣,Ngoại Vụ Đại Thần,がいむだいじん,shinkanzen,彼は外務大臣に就任しました。,Anh ấy đã nhậm chức Bộ trưởng Bộ Ngoại Giao.,,,
改良,Cải Lương,かいりょう,shinkanzen,製品を改良しました。,Chúng tôi đã cải tiến sản phẩm.,,,
帰す,Quy,かえす,shinkanzen,子供を早く<br>帰しました。,Tôi đã cho đứa trẻ về sớm.,,,
かえって,Ngược lại,かえって,shinkanzen,彼は期待に反して、かえって失敗<br>しました。,"Trái với mong đợi, anh ấy đã thất bại.",,,
顔が広い,Nhan Quảng,かおがひろい,shinkanzen,彼は顔が広いので、多くの人に知っていま<br>す。,"Anh ấy có quan hệ rộng, nên nhiều người biết đến.",,,
顔つき,Nhan,かおつき,shinkanzen,彼の顔つき<br>は真剣です。,Nét mặt của anh ấy rấtnghiêm túc.,,,
香り,Hương,かおり,shinkanzen,バラの香りがします。,Có mùi hương của hoa hồng.,,,
顔を貸す,Nhan Thải,かおをかす,shinkanzen,ちょっと顔を貸してください。,Hãy đếngặp tôi một lát.,,,
顔を出す,Nhan Xuất,かおをだす,shinkanzen,会議に顔を出しまし<br>た。,Tôi đã xuất hiện tạicuộc họp.,,,
価格,Giá Cách,かかく,shinkanzen,商品の価格が上がりま<br>した。,Giá của sản phẩm đã tăng.,,,
化学,Hóa Học,かがく,shinkanzen,化学を勉強していま す。,Tôi đang học hóa học.,,,
科学,Khoa Học,かがく,shinkanzen,科学の進歩は著しいです。,Sự tiến bộ của khoahọc rất đáng kể.,,,
科学者,Khoa<br>Học Giả,かがくしゃ,shinkanzen,彼は有名な科学者で す。,Anh ấy là một nhàkhoa học nổi tiếng.,,,
科学的,Khoa Học Đích,かがくてき,shinkanzen,彼の理論は科学的で す。,Lý thuyết của anh ấy mang tính khoa học.,,,
かかる,Mắc,かかる,shinkanzen,彼は風邪を<br>引きました。,Anh ấy bị cảm.,,,
書き上がる,Thư<br>Thượng,かきあがる,shinkanzen,レポートが書き上がり<br>ました。,Báo cáo đã được viết xong.,,,
書き直す,Thư Trực,かきなおす,shinkanzen,書類を間違えて、もう一度書き直<br>しました。,Tôi viết lại tài liệu vì sai.,,,
かぐ,Ngửi,かぐ,shinkanzen,花の香りをかぎまし た。,Tôi ngửi thấy mùihương của hoa.,,,
各～,Các,かく～,shinkanzen,各部屋にエ<br>アコンがあります。,Mỗi phòng đều có máy điều hòa.,,,
家具,Gia Cụ,かぐ,shinkanzen,新しい家具<br>を買いました。,Tôi đã mua đồ nội thất mới.,,,
～学,Học,～がく,shinkanzen,心理学を専攻しています。,Tôi đang chuyênngành tâm lý học.,,,
隠す,Ẩn,かくす,shinkanzen,お金を引き出しに隠しました。,Tôi giấu tiền trong ngăn kéo.,,,
学生証,Học Sinh Chứng,がくせいしょう,shinkanzen,学生証を見せてください。,Xin vui lòng xuất trình thẻ sinh viên.,,,
拡大,Khuếch Đại,かくだい,shinkanzen,会社の事業を拡大しました。,Chúng tôi đã mở rộng hoạt động kinh doanhcủa công ty.,,,
各分野,Các Phân Dã,かくぶんや,shinkanzen,彼は各分野で活躍しています。,Anh ấy hoạt động tích cực trong nhiều lĩnhvực.,,,
確保,Xác Bảo,かくほ,shinkanzen,資金を確保しました。,Chúng tôi đã đảm bảonguồn vốn.,,,
各方面,Các Phương Diện,かくほうめん,shinkanzen,彼は各方面で有名で す。,Anh ấy nổi tiếng ở nhiều lĩnhvực.,,,
革命,Cách Mệnh,かくめい,shinkanzen,科学技術の革命が起こりました。,Cuộc cách mạng công nghệ đãdiễn ra.,,,
学力,Học Lực,がくりょく,shinkanzen,彼の学力は高いです。,Học lực của anh ấy rất cao.,,,
影,Ảnh,かげ,shinkanzen,木の影に座りました。,Tôi ngồi dưới bóng cây.,,,
陰,Âm,かげ,shinkanzen,建物の陰に隠れまし<br>た。,Tôi trốn sau tòa nhà.,,,
がけ崩れ,Nhai Băng,がけくずれ,shinkanzen,大雨でがけ<br>崩れが起きました。,Mưa lớngây ra trượt lở đất.,,,
駆け込む,Khu Nhập,かけこむ,shinkanzen,電車に駆け<br>込みました。,Tôi đã chạy nhanh vào tàu điện.,,,
掛け算,Quải Toán,かけざん,shinkanzen,子供に掛け算を教えま<br>した。,Tôi đã dạy phép nhân cho trẻ em.,,,
かける,Chịu,かける,shinkanzen,大きな負担をかけまし<br>た。,Tôi đã gánh chịu gánhnặng lớn.,,,
掛ける,Quải,かける,shinkanzen,2 と 3 を掛<br>けると 6 に<br>なります。,2 nhân 3 là6.,,,
～かける,~,～かける,shinkanzen,食べかけのリンゴ,Quả táođang ăn dở.,,,
過去,Quá Khứ,かこ,shinkanzen,過去のこと<br>は忘れましょう。,Hãy quên chuyện quá khứ đi.,,,
家事,Gia Sự,かじ,shinkanzen,家事を手伝います。,Tôi sẽ giúp việc nhà.,,,
貸し出す,Thải Xuất,かしだす,shinkanzen,図書館で本<br>を貸し出します。,Thư viện cho mượn sách.,,,
果実,Quả Thực,かじつ,shinkanzen,果実を収穫しました。,Tôi đã thuhoạch trái cây.,,,
かじる,"Cắn, gặm",かじる,shinkanzen,リンゴをか<br>じりました。,Tôi đã cắn quả táo.,,,
風邪気味,Phong Tà Khí<br>Vị,かぜぎみ,shinkanzen,今日は風邪気味です。,Hôm nay tôi cảm thấyhơi cảm.,,,
稼ぐ,Giá,かせぐ,shinkanzen,アルバイトでお金を稼ぎます。,Tôi kiếm tiền qua công việc bán thờigian.,,,
河川,Hà<br>Xuyên,かせん,shinkanzen,河川の水位<br>が上がっています。,Mực nước sông,,,
家族連れ,Gia Tộc Liên,かぞくづれ,shinkanzen,家族連れで<br>旅行に行きました。,Tôi đã đi du lịch cùnggia đình.,,,
型,Hình,かた,shinkanzen,新しい型の車を買いま<br>した。,Tôi đã mua chiếc xe mẫu mới.,,,
片～,Phiến,かた～,shinkanzen,片手で持つ,Cầm bằng một tay.,,,
課題,Khóa Đề,かだい,shinkanzen,今週の課題を終えまし<br>た。,Tôi đã hoàn thành nhiệm vụ tuần này.,,,
形,Hình,かたち,shinkanzen,この花の形は美しいです。,Hình dáng của bônghoa này rất đẹp.,,,
片ひざ,Phiến,かたひざ,shinkanzen,片ひざをついて話す。,Nói chuyệnkhi quỳ một gối.,,,
固まる,Cố,かたまる,shinkanzen,コンクリートが固まり<br>ました。,Bê tông đã đông cứng lại.,,,
片道,Phiến Đạo,かたみち,shinkanzen,片道切符を買いまし<br>た。,Tôi đã mua vé một chiều.,,,
傾く,Khuynh,かたむく,shinkanzen,建物が傾いています。,Tòa nhà đang bị nghiêng.,,,
固める,Cố,かためる,shinkanzen,基礎を固めました。,Tôi đã làm chắc nền móng.,,,
肩を落とす,Kiên Lạc,かたをおとす,shinkanzen,試験に落ち<br>て肩を落としました。,Tôi đã buồn bã vì trượt kỳ thi.,,,
肩を貸す,Kiên Thải,かたをかす,shinkanzen,友達に肩を<br>貸しました。,Tôi đã giúp đỡ bạnmình.,,,
～学科,Học Khoa,～がっか,shinkanzen,経済学科に入りまし た。,Tôi đã vào khoa kinh tế.,,,
学会,Học Hội,がっかい,shinkanzen,学会で研究を発表しま<br>した。,Tôi đã trình bày nghiên cứu tại hội khoa học.,,,
がっかり,Thất vọng,がっかり,shinkanzen,彼の成績にがっかりしました。,Tôi đã thất vọng về thành tích của anh ấy.,,,
活気,Hoạt Khí,かっき,shinkanzen,市場は活気に満ちてい<br>ます。,Khu chợ rất nhộn nhịp.,,,
担ぐ,Đam,かつぐ,shinkanzen,重い荷物を担ぎまし た。,Tôi đã vác hành lýnặng.,,,
勝手,Thắng Thủ,かって,shinkanzen,勝手に部屋に入らないでくださ<br>い。,Xin đừng tự tiện vào phòng.,,,
かつて,Từng,かつて,shinkanzen,かつてはここに城がありました。,Trước đây từng có một lâu đài ởđây.,,,
～活動,Hoạt Động,～かつどう,shinkanzen,環境保護活動に参加しています。,Tôi tham gia hoạtđộng bảo vệ môi trường.,,,
活発,Hoạt Phát,かっぱつ,shinkanzen,彼はとても活発な子供<br>です。,Cậu bé rất hoạt bát.,,,
活躍,Hoạt Dược,かつやく,shinkanzen,彼はスポーツで活躍しています。,Anh ấy hoạt động tích cực trongthể thao.,,,
活用法,Hoạt Dụng Pháp,かつようほう,shinkanzen,新しい技術の活用法を学びまし た。,Tôi đã học được phươngpháp áp dụng công nghệ mới.,,,
悲しみ,Bi,かなしみ,shinkanzen,彼の死は大きな悲しみ<br>をもたらしました。,Cái chết của anh ấy mang lại nỗi đau lớn.,,,
悲しむ,Bi,かなしむ,shinkanzen,彼女はペットの死を悲<br>しんでいます。,Cô ấy đau buồn vì cái chết của thú cưng.,,,
必ずしも,Tất,かならずしも,shinkanzen,必ずしも成<br>功するとは限らない。,Không nhất thiết phải thành công.,,,
加熱,Gia Nhiệt,かねつ,shinkanzen,加熱しすぎないように注意してく<br>ださい。,Hãy chú ý đừng nấu quá lửa.,,,
金遣い,Kim Khiển,かねづかい,shinkanzen,彼の金遣いは荒いで す。,Cách tiêutiền của anh ấy rất phung phí.,,,
かび,Nấm mốc,かび,shinkanzen,古いパンに<br>かびが生えています。,Bánh mì cũ đã bị mốc.,,,
株,Chu,かぶ,shinkanzen,株を買いました。,Tôi đã mua cổ phiếu.,,,
株式,Chu Thức,かぶしき,shinkanzen,株式市場が活発です。,Thị trường cổ phiếu rất sôi động.,,,
花粉,Hoa Phấn,かふん,shinkanzen,春には花粉アレルギーがひどいで<br>す。,Vào mùaxuân dị ứng phấn hoa rất nặng.,,,
構う,Cấu,かまう,shinkanzen,子供に構いませんか。,Bạn có muốn chơi với trẻkhông?,,,
神,Thần,かみ,shinkanzen,神に祈ります。,Tôi cầunguyện thần linh.,,,
かみそり,Dao cạo,かみそり,shinkanzen,新しいかみそりを買い<br>ました。,Tôi đã mua dao cạomới.,,,
科目,Khoa Mục,かもく,shinkanzen,数学は私の<br>得意な科目です。,Toán học là môn tôigiỏi.,,,
かゆみ,Ngứa,かゆみ,shinkanzen,このクリームはかゆみ<br>を和らげます。,Kem này giúp giảm ngứa.,,,
柄,Bính,がら,shinkanzen,この布の柄が好きで す。,Tôi thíchhọa tiết của vải này.,,,
体つき,Thể,からだつき,shinkanzen,彼はスポーツ選手のような体つき<br>です。,Anh ấy có vóc dáng như vận động viên.,,,
辛み,Tân,からみ,shinkanzen,このカレーは辛みが強<br>いです。,Món cà ri này rất cay.,,,
刈る,Ngải,かる,shinkanzen,草を刈りました。,Tôi đã cắt cỏ.,,,
乾かす,Can,かわかす,shinkanzen,洗濯物を乾かします。,Tôi sẽ phơi khô quần áo giặt.,,,
川沿い,Xuyên Duyên,かわぞい,shinkanzen,川沿いを散歩しまし た。,Tôi đã đi dạo dọc theo bờsông.,,,
勘,Khám,かん,shinkanzen,彼は勘が鋭いです。,Anh ấy cólinh cảm nhạy bén.,,,
缶,Phữu,かん,shinkanzen,缶ジュース<br>を飲みました。,Tôi đã uống nước ngọt trong lon.,,,
～官,Quan,～かん,shinkanzen,政府官が発表しまし た。,Quan chức chính phủ đã phátbiểu.,,,
～感,Cảm,～かん,shinkanzen,安全感を感じます。,Tôi cảm thấy an toàn.,,,
考え直す,Khảo Trực,かんがえなおす,shinkanzen,もう一度考え直してください。,Hãy suynghĩ lại một lần nữa.,,,
間隔,Gian Cách,かんかく,shinkanzen,椅子の間隔を空けてください。,Hãy để khoảngcách giữa các ghế.,,,
観客,Quan Khách,かんきゃく,shinkanzen,観客が多いです。,Có nhiều khán giả.,,,
環境破壊,Hoàn Cảnh<br>Phá Hoại,かんきょうはかい,shinkanzen,環境破壊を防ぎます。,Ngăn chặn sự phá hoại môi trường.,,,
環境保護,Hoàn Cảnh Bảo Hộ,かんきょうほご,shinkanzen,環境保護に<br>取り組んでいます。,Tôi đang nỗ lực bảo vệ môi trường.,,,
歓迎会,Hoan<br>Nghênh Hội,かんげいかい,shinkanzen,新入社員の歓迎会を開きます。,Chúng tôi sẽ tổ chức tiệc chào đón nhân viên mới.,,,
看護師,Khán Hộ Sư,かんごし,shinkanzen,彼女は優秀<br>な看護師です。,Cô ấy là một y tá xuất sắc.,,,
患者,Hoạn Giả,かんじゃ,shinkanzen,患者の状態が良くなりました。,Tình trạng của bệnhnhân đã tốt hơn.,,,
勘定,Khám Định,かんじょう,shinkanzen,勘定をお願いします。,Xin vuilòng tính tiền.,,,
感染,Cảm Nhiễm,かんせん,shinkanzen,インフルエ<br>ンザに感染しました。,Tôi đã bịnhiễm cúm.,,,
官庁街,Quan Sảnh Nhai,かんちょうがい,shinkanzen,官庁街で働いていま す。,Tôi làmviệc ở khu cơ quan nhà nước.,,,
監督,Giám Đốc,かんとく,shinkanzen,彼は映画の監督です。,Anh ấy là đạo diễn phim.,,,
看病,Khán Bệnh,かんびょう,shinkanzen,彼女は父親<br>を看病しています。,Cô ấy đang chăm sóc cha mình.,,,
管理,Quản Lý,かんり,shinkanzen,会社の経営を管理します。,Tôi quản lý hoạt động kinh doanh của công ty.,,,
管理職,Quản Lý Chức,かんりしょく,shinkanzen,管理職に昇進しまし た。,Tôi đã thăng chức lên vị tríquản lý.,,,
～機,Cơ,～き,shinkanzen,洗濯機が故<br>障しました。,Máy giặt bị hỏng.,,,
～器,Khí,～き,shinkanzen,掃除機を使います。,Tôi dùng máy hút bụi.,,,
気が合う,Khí Hợp,きがあう,shinkanzen,彼とは気が合います。,Tôi hợp tính với anh ấy.,,,
危害,Nguy Hại,きがい,shinkanzen,彼の行動は危害をもたらします。,Hành động của anh ấy gây nguy hiểm.,,,
気が多い,Khí Đa,きがおおい,shinkanzen,彼は気が多い人です。,Anh ấy là người hay thay đổi.,,,
気が重い,Khí Trọng,きがおもい,shinkanzen,明日の試験が気が重いです。,Tôi cảm thấy chán nản về kỳ thi ngày mai.,,,
気が利く,Khí Lợi,きがきく,shinkanzen,彼女は気が利く人で す。,Cô ấy là người rất chu đáo.,,,
気が進まない,Khí Tiến,きがすすまない,shinkanzen,今日は仕事が気が進まない。,Hôm nay tôi không có hứng làmviệc.,,,
気が済む,Khí Tế,きがすむ,shinkanzen,謝って気が済みまし た。,Tôi đã nhẹ nhõm sau khi xin lỗi.,,,
気が小さい,Khí Tiểu,きがちいさい,shinkanzen,彼は気が小<br>さいです。,Anh ấy rất nhút nhát.,,,
気が散る,Khí Tán,きがちる,shinkanzen,周りがうるさくて気が散ります。,Xung quanh ồn ào khiến tôi không tập trungđược.,,,
気が早い,Khí Tảo,きがはやい,shinkanzen,彼は気が早<br>いです。,Anh ấy rất vội vàng.,,,
